STATION,NAME,LATITUDE,LONGITUDE,year,HTDD,state
USC00319461,"WILMINGTON 7 SE, NC US",34.142502,-77.878799,2010,2708,NC
USC00319461,"WILMINGTON 7 SE, NC US",34.142502,-77.878799,2011,2865,NC
USC00319461,"WILMINGTON 7 SE, NC US",34.142502,-77.878799,2012,2000,NC
USC00319461,"WILMINGTON 7 SE, NC US",34.142502,-77.878799,2013,2627,NC
USC00319461,"WILMINGTON 7 SE, NC US",34.142502,-77.878799,2014,2718,NC
USC00319461,"WILMINGTON 7 SE, NC US",34.142502,-77.878799,2015,2643,NC
USC00319461,"WILMINGTON 7 SE, NC US",34.142502,-77.878799,2016,1982,NC
USC00319461,"WILMINGTON 7 SE, NC US",34.142502,-77.878799,2017,1974,NC
USC00319461,"WILMINGTON 7 SE, NC US",34.142502,-77.878799,2018,2581,NC
USC00319461,"WILMINGTON 7 SE, NC US",34.142502,-77.878799,2019,,NC
USC00319461,"WILMINGTON 7 SE, NC US",34.142502,-77.878799,2020,,NC
USC00319461,"WILMINGTON 7 SE, NC US",34.142502,-77.878799,2021,2270,NC
USC00319467,"WILMINGTON 7 N, NC US",34.320801,-77.920502,2010,3008,NC
USC00319467,"WILMINGTON 7 N, NC US",34.320801,-77.920502,2011,,NC
USC00319467,"WILMINGTON 7 N, NC US",34.320801,-77.920502,2012,2340,NC
USC00319467,"WILMINGTON 7 N, NC US",34.320801,-77.920502,2013,2614,NC
USC00319467,"WILMINGTON 7 N, NC US",34.320801,-77.920502,2014,,NC
USC00319467,"WILMINGTON 7 N, NC US",34.320801,-77.920502,2015,2710,NC
USC00319467,"WILMINGTON 7 N, NC US",34.320801,-77.920502,2016,1961,NC
USC00319467,"WILMINGTON 7 N, NC US",34.320801,-77.920502,2017,2008,NC
USC00319467,"WILMINGTON 7 N, NC US",34.320801,-77.920502,2018,2618,NC
USC00319467,"WILMINGTON 7 N, NC US",34.320801,-77.920502,2019,2451,NC
USC00319467,"WILMINGTON 7 N, NC US",34.320801,-77.920502,2020,,NC
USC00319476,"WILSON 3 SW, NC US",35.69389,-77.946114,2010,3234,NC
USC00319476,"WILSON 3 SW, NC US",35.69389,-77.946114,2011,3424,NC
USC00319476,"WILSON 3 SW, NC US",35.69389,-77.946114,2012,2630,NC
USC00319476,"WILSON 3 SW, NC US",35.69389,-77.946114,2013,3329,NC
USC00319476,"WILSON 3 SW, NC US",35.69389,-77.946114,2014,3255,NC
USC00319476,"WILSON 3 SW, NC US",35.69389,-77.946114,2015,,NC
USC00319476,"WILSON 3 SW, NC US",35.69389,-77.946114,2016,2542,NC
USC00319476,"WILSON 3 SW, NC US",35.69389,-77.946114,2017,2562,NC
USC00319476,"WILSON 3 SW, NC US",35.69389,-77.946114,2018,3233,NC
USC00319476,"WILSON 3 SW, NC US",35.69389,-77.946114,2019,2934,NC
USC00319476,"WILSON 3 SW, NC US",35.69389,-77.946114,2020,2628,NC
USC00319476,"WILSON 3 SW, NC US",35.69389,-77.946114,2021,2937,NC
USC00319555,"W. KERR SCOTT RESV., NC US",36.130798,-81.227501,2010,4203,NC
USC00319555,"W. KERR SCOTT RESV., NC US",36.130798,-81.227501,2011,,NC
USC00319555,"W. KERR SCOTT RESV., NC US",36.130798,-81.227501,2012,3255,NC
USC00319555,"W. KERR SCOTT RESV., NC US",36.130798,-81.227501,2013,4092,NC
USC00319555,"W. KERR SCOTT RESV., NC US",36.130798,-81.227501,2014,3987,NC
USC00319555,"W. KERR SCOTT RESV., NC US",36.130798,-81.227501,2015,,NC
USC00319555,"W. KERR SCOTT RESV., NC US",36.130798,-81.227501,2016,,NC
USC00319555,"W. KERR SCOTT RESV., NC US",36.130798,-81.227501,2017,3012,NC
USC00319555,"W. KERR SCOTT RESV., NC US",36.130798,-81.227501,2018,3853,NC
USC00319555,"W. KERR SCOTT RESV., NC US",36.130798,-81.227501,2019,3683,NC
USC00319555,"W. KERR SCOTT RESV., NC US",36.130798,-81.227501,2020,3500,NC
USC00319555,"W. KERR SCOTT RESV., NC US",36.130798,-81.227501,2021,3584,NC
USC00319675,"YADKINVILLE 6 E, NC US",36.1306,-80.548103,2010,4325,NC
USC00319675,"YADKINVILLE 6 E, NC US",36.1306,-80.548103,2011,4357,NC
USC00319675,"YADKINVILLE 6 E, NC US",36.1306,-80.548103,2012,3513,NC
USC00319675,"YADKINVILLE 6 E, NC US",36.1306,-80.548103,2013,4291,NC
USC00319675,"YADKINVILLE 6 E, NC US",36.1306,-80.548103,2014,4442,NC
USC00319675,"YADKINVILLE 6 E, NC US",36.1306,-80.548103,2015,4375,NC
USC00319675,"YADKINVILLE 6 E, NC US",36.1306,-80.548103,2016,3699,NC
USC00319675,"YADKINVILLE 6 E, NC US",36.1306,-80.548103,2017,3517,NC
USC00319675,"YADKINVILLE 6 E, NC US",36.1306,-80.548103,2018,4228,NC
USC00319675,"YADKINVILLE 6 E, NC US",36.1306,-80.548103,2019,4001,NC
USC00319675,"YADKINVILLE 6 E, NC US",36.1306,-80.548103,2020,,NC
USC00319675,"YADKINVILLE 6 E, NC US",36.1306,-80.548103,2021,4086,NC
USC00319704,"YANCEYVILLE 4 SE, NC US",36.3773,-79.25502,2010,,NC
USC00319704,"YANCEYVILLE 4 SE, NC US",36.3773,-79.25502,2011,,NC
USC00319704,"YANCEYVILLE 4 SE, NC US",36.3773,-79.25502,2012,,NC
USC00319704,"YANCEYVILLE 4 SE, NC US",36.3773,-79.25502,2013,3886,NC
USC00319704,"YANCEYVILLE 4 SE, NC US",36.3773,-79.25502,2014,,NC
USC00319704,"YANCEYVILLE 4 SE, NC US",36.3773,-79.25502,2015,,NC
USC00319704,"YANCEYVILLE 4 SE, NC US",36.3773,-79.25502,2016,,NC
USC00319704,"YANCEYVILLE 4 SE, NC US",36.3773,-79.25502,2017,,NC
USC00319704,"YANCEYVILLE 4 SE, NC US",36.3773,-79.25502,2018,,NC
USC00319704,"YANCEYVILLE 4 SE, NC US",36.3773,-79.25502,2019,,NC
USC00319704,"YANCEYVILLE 4 SE, NC US",36.3773,-79.25502,2020,,NC
USC00319704,"YANCEYVILLE 4 SE, NC US",36.3773,-79.25502,2021,,NC
USR0000NBAC,"BACK ISLAND NORTH CAROLINA, NC US",34.532799,-77.721901,2010,3119,NC
USR0000NBAC,"BACK ISLAND NORTH CAROLINA, NC US",34.532799,-77.721901,2011,3537,NC
USR0000NBAC,"BACK ISLAND NORTH CAROLINA, NC US",34.532799,-77.721901,2012,2203,NC
USR0000NBAC,"BACK ISLAND NORTH CAROLINA, NC US",34.532799,-77.721901,2017,,NC
USR0000NBAC,"BACK ISLAND NORTH CAROLINA, NC US",34.532799,-77.721901,2018,2729,NC
USR0000NBAC,"BACK ISLAND NORTH CAROLINA, NC US",34.532799,-77.721901,2019,2387,NC
USR0000NBAC,"BACK ISLAND NORTH CAROLINA, NC US",34.532799,-77.721901,2020,2336,NC
USR0000NBAC,"BACK ISLAND NORTH CAROLINA, NC US",34.532799,-77.721901,2021,2582,NC
USR0000NBFT,"BEAUFORT NORTH CAROLINA, NC US",35.520599,-76.931396,2010,2950,NC
USR0000NBFT,"BEAUFORT NORTH CAROLINA, NC US",35.520599,-76.931396,2011,3084,NC
USR0000NBFT,"BEAUFORT NORTH CAROLINA, NC US",35.520599,-76.931396,2012,,NC
USR0000NBFT,"BEAUFORT NORTH CAROLINA, NC US",35.520599,-76.931396,2013,3024,NC
USR0000NBFT,"BEAUFORT NORTH CAROLINA, NC US",35.520599,-76.931396,2014,,NC
USR0000NBFT,"BEAUFORT NORTH CAROLINA, NC US",35.520599,-76.931396,2015,3154,NC
USR0000NBFT,"BEAUFORT NORTH CAROLINA, NC US",35.520599,-76.931396,2016,2367,NC
USR0000NBFT,"BEAUFORT NORTH CAROLINA, NC US",35.520599,-76.931396,2017,,NC
USR0000NBFT,"BEAUFORT NORTH CAROLINA, NC US",35.520599,-76.931396,2018,3017,NC
USR0000NBFT,"BEAUFORT NORTH CAROLINA, NC US",35.520599,-76.931396,2019,2695,NC
USR0000NBFT,"BEAUFORT NORTH CAROLINA, NC US",35.520599,-76.931396,2020,2531,NC
USR0000NBFT,"BEAUFORT NORTH CAROLINA, NC US",35.520599,-76.931396,2021,2798,NC
USR0000NBUS,"BUSICK NORTH CAROLINA, NC US",35.769402,-82.191704,2010,,NC
USR0000NBUS,"BUSICK NORTH CAROLINA, NC US",35.769402,-82.191704,2011,5004,NC
USR0000NBUS,"BUSICK NORTH CAROLINA, NC US",35.769402,-82.191704,2012,4141,NC
USR0000NBUS,"BUSICK NORTH CAROLINA, NC US",35.769402,-82.191704,2013,4852,NC
USR0000NBUS,"BUSICK NORTH CAROLINA, NC US",35.769402,-82.191704,2014,5083,NC
USR0000NBUS,"BUSICK NORTH CAROLINA, NC US",35.769402,-82.191704,2015,4625,NC
USR0000NBUS,"BUSICK NORTH CAROLINA, NC US",35.769402,-82.191704,2016,4225,NC
USR0000NBUS,"BUSICK NORTH CAROLINA, NC US",35.769402,-82.191704,2017,3763,NC
USR0000NBUS,"BUSICK NORTH CAROLINA, NC US",35.769402,-82.191704,2018,4365,NC
USR0000NBUS,"BUSICK NORTH CAROLINA, NC US",35.769402,-82.191704,2019,4470,NC
USR0000NBUS,"BUSICK NORTH CAROLINA, NC US",35.769402,-82.191704,2020,4283,NC
USR0000NBUS,"BUSICK NORTH CAROLINA, NC US",35.769402,-82.191704,2021,4537,NC
USR0000NCAS,"CASWELL GAME LANDS N. CAROLINA, NC US",36.385601,-79.291901,2010,3805,NC
USR0000NCAS,"CASWELL GAME LANDS N. CAROLINA, NC US",36.385601,-79.291901,2011,3826,NC
USR0000NCAS,"CASWELL GAME LANDS N. CAROLINA, NC US",36.385601,-79.291901,2012,2996,NC
USR0000NCAS,"CASWELL GAME LANDS N. CAROLINA, NC US",36.385601,-79.291901,2015,3914,NC
USR0000NCAS,"CASWELL GAME LANDS N. CAROLINA, NC US",36.385601,-79.291901,2016,3074,NC
USR0000NCAS,"CASWELL GAME LANDS N. CAROLINA, NC US",36.385601,-79.291901,2017,2905,NC
USR0000NCAS,"CASWELL GAME LANDS N. CAROLINA, NC US",36.385601,-79.291901,2018,3640,NC
USR0000NCAS,"CASWELL GAME LANDS N. CAROLINA, NC US",36.385601,-79.291901,2019,3580,NC
USR0000NCAS,"CASWELL GAME LANDS N. CAROLINA, NC US",36.385601,-79.291901,2020,3333,NC
USR0000NCAS,"CASWELL GAME LANDS N. CAROLINA, NC US",36.385601,-79.291901,2021,3469,NC
USR0000NCRN,"CROATAN NORTH CAROLINA, NC US",34.783298,-76.866699,2010,,NC
USR0000NCRN,"CROATAN NORTH CAROLINA, NC US",34.783298,-76.866699,2011,3095,NC
USR0000NCRN,"CROATAN NORTH CAROLINA, NC US",34.783298,-76.866699,2012,2227,NC
USR0000NCRN,"CROATAN NORTH CAROLINA, NC US",34.783298,-76.866699,2014,2787,NC
USR0000NCRN,"CROATAN NORTH CAROLINA, NC US",34.783298,-76.866699,2015,2934,NC
USR0000NCRN,"CROATAN NORTH CAROLINA, NC US",34.783298,-76.866699,2016,2182,NC
USR0000NCRN,"CROATAN NORTH CAROLINA, NC US",34.783298,-76.866699,2018,2806,NC
USR0000NCRN,"CROATAN NORTH CAROLINA, NC US",34.783298,-76.866699,2019,2219,NC
USR0000NCRN,"CROATAN NORTH CAROLINA, NC US",34.783298,-76.866699,2020,,NC
USR0000NCRN,"CROATAN NORTH CAROLINA, NC US",34.783298,-76.866699,2021,2580,NC
USR0000NDUK,"DUKE FOREST NORTH CAROLINA, NC US",35.966702,-79.091698,2010,3543,NC
USR0000NDUK,"DUKE FOREST NORTH CAROLINA, NC US",35.966702,-79.091698,2011,3574,NC
USR0000NDUK,"DUKE FOREST NORTH CAROLINA, NC US",35.966702,-79.091698,2012,2753,NC
USR0000NDUK,"DUKE FOREST NORTH CAROLINA, NC US",35.966702,-79.091698,2013,3491,NC
USR0000NDUK,"DUKE FOREST NORTH CAROLINA, NC US",35.966702,-79.091698,2014,3645,NC
USR0000NDUK,"DUKE FOREST NORTH CAROLINA, NC US",35.966702,-79.091698,2015,3628,NC
USR0000NDUK,"DUKE FOREST NORTH CAROLINA, NC US",35.966702,-79.091698,2016,2834,NC
USR0000NDUK,"DUKE FOREST NORTH CAROLINA, NC US",35.966702,-79.091698,2017,2661,NC
USR0000NDUK,"DUKE FOREST NORTH CAROLINA, NC US",35.966702,-79.091698,2018,3462,NC
USR0000NDUK,"DUKE FOREST NORTH CAROLINA, NC US",35.966702,-79.091698,2019,3210,NC
USR0000NDUK,"DUKE FOREST NORTH CAROLINA, NC US",35.966702,-79.091698,2020,2980,NC
USR0000NDUK,"DUKE FOREST NORTH CAROLINA, NC US",35.966702,-79.091698,2021,3185,NC
USR0000NFAI,"FAIRFIELD NORTH CAROLINA, NC US",35.541698,-76.223099,2010,2883,NC
USR0000NFAI,"FAIRFIELD NORTH CAROLINA, NC US",35.541698,-76.223099,2011,3088,NC
USR0000NFAI,"FAIRFIELD NORTH CAROLINA, NC US",35.541698,-76.223099,2012,2261,NC
USR0000NFAI,"FAIRFIELD NORTH CAROLINA, NC US",35.541698,-76.223099,2013,2962,NC
USR0000NFAI,"FAIRFIELD NORTH CAROLINA, NC US",35.541698,-76.223099,2015,3063,NC
USR0000NFAI,"FAIRFIELD NORTH CAROLINA, NC US",35.541698,-76.223099,2016,,NC
USR0000NFAI,"FAIRFIELD NORTH CAROLINA, NC US",35.541698,-76.223099,2017,2352,NC
USR0000NFAI,"FAIRFIELD NORTH CAROLINA, NC US",35.541698,-76.223099,2018,2813,NC
USR0000NFAI,"FAIRFIELD NORTH CAROLINA, NC US",35.541698,-76.223099,2019,,NC
USR0000NFAI,"FAIRFIELD NORTH CAROLINA, NC US",35.541698,-76.223099,2020,2207,NC
USR0000NFAI,"FAIRFIELD NORTH CAROLINA, NC US",35.541698,-76.223099,2021,2497,NC
USR0000NFBR,"FORT BRAGG NORTH CAROLINA, NC US",35.139702,-79.0644,2010,,NC
USR0000NFBR,"FORT BRAGG NORTH CAROLINA, NC US",35.139702,-79.0644,2011,2850,NC
USR0000NFBR,"FORT BRAGG NORTH CAROLINA, NC US",35.139702,-79.0644,2012,2129,NC
USR0000NFBR,"FORT BRAGG NORTH CAROLINA, NC US",35.139702,-79.0644,2013,2721,NC
USR0000NFBR,"FORT BRAGG NORTH CAROLINA, NC US",35.139702,-79.0644,2014,2892,NC
USR0000NFBR,"FORT BRAGG NORTH CAROLINA, NC US",35.139702,-79.0644,2015,2927,NC
USR0000NFBR,"FORT BRAGG NORTH CAROLINA, NC US",35.139702,-79.0644,2017,,NC
USR0000NFBR,"FORT BRAGG NORTH CAROLINA, NC US",35.139702,-79.0644,2018,2772,NC
USR0000NFBR,"FORT BRAGG NORTH CAROLINA, NC US",35.139702,-79.0644,2019,2582,NC
USR0000NFBR,"FORT BRAGG NORTH CAROLINA, NC US",35.139702,-79.0644,2020,2413,NC
USR0000NFBR,"FORT BRAGG NORTH CAROLINA, NC US",35.139702,-79.0644,2021,2529,NC
USR0000NGRC,"GREENS CROSS NORTH CAROLINA, NC US",36.017502,-76.891701,2010,3292,NC
USR0000NGRC,"GREENS CROSS NORTH CAROLINA, NC US",36.017502,-76.891701,2011,3209,NC
USR0000NGRC,"GREENS CROSS NORTH CAROLINA, NC US",36.017502,-76.891701,2012,2591,NC
USR0000NGRC,"GREENS CROSS NORTH CAROLINA, NC US",36.017502,-76.891701,2014,,NC
USR0000NGRC,"GREENS CROSS NORTH CAROLINA, NC US",36.017502,-76.891701,2015,3479,NC
USR0000NGRC,"GREENS CROSS NORTH CAROLINA, NC US",36.017502,-76.891701,2016,,NC
USR0000NGRC,"GREENS CROSS NORTH CAROLINA, NC US",36.017502,-76.891701,2017,2633,NC
USR0000NGRC,"GREENS CROSS NORTH CAROLINA, NC US",36.017502,-76.891701,2018,3212,NC
USR0000NGRC,"GREENS CROSS NORTH CAROLINA, NC US",36.017502,-76.891701,2019,2942,NC
USR0000NGRC,"GREENS CROSS NORTH CAROLINA, NC US",36.017502,-76.891701,2020,2680,NC
USR0000NGRC,"GREENS CROSS NORTH CAROLINA, NC US",36.017502,-76.891701,2021,2979,NC
USR0000NGRF,"GRANDFATHER NORTH CAROLINA, NC US",35.756401,-82.0439,2010,3909,NC
USR0000NGRF,"GRANDFATHER NORTH CAROLINA, NC US",35.756401,-82.0439,2011,3907,NC
USR0000NGRF,"GRANDFATHER NORTH CAROLINA, NC US",35.756401,-82.0439,2012,3067,NC
USR0000NGRF,"GRANDFATHER NORTH CAROLINA, NC US",35.756401,-82.0439,2013,3772,NC
USR0000NGRF,"GRANDFATHER NORTH CAROLINA, NC US",35.756401,-82.0439,2014,3987,NC
USR0000NGRF,"GRANDFATHER NORTH CAROLINA, NC US",35.756401,-82.0439,2015,3769,NC
USR0000NGRF,"GRANDFATHER NORTH CAROLINA, NC US",35.756401,-82.0439,2016,3128,NC
USR0000NGRF,"GRANDFATHER NORTH CAROLINA, NC US",35.756401,-82.0439,2017,2940,NC
USR0000NGRF,"GRANDFATHER NORTH CAROLINA, NC US",35.756401,-82.0439,2018,3540,NC
USR0000NGRF,"GRANDFATHER NORTH CAROLINA, NC US",35.756401,-82.0439,2019,3469,NC
USR0000NGRF,"GRANDFATHER NORTH CAROLINA, NC US",35.756401,-82.0439,2020,3448,NC
USR0000NGRF,"GRANDFATHER NORTH CAROLINA, NC US",35.756401,-82.0439,2021,3483,NC
USR0000NGUI,"GUION FARM NORTH CAROLINA, NC US",35.213299,-82.589996,2010,,NC
USR0000NGUI,"GUION FARM NORTH CAROLINA, NC US",35.213299,-82.589996,2011,4241,NC
USR0000NGUI,"GUION FARM NORTH CAROLINA, NC US",35.213299,-82.589996,2012,3411,NC
USR0000NGUI,"GUION FARM NORTH CAROLINA, NC US",35.213299,-82.589996,2015,3918,NC
USR0000NGUI,"GUION FARM NORTH CAROLINA, NC US",35.213299,-82.589996,2016,3634,NC
USR0000NGUI,"GUION FARM NORTH CAROLINA, NC US",35.213299,-82.589996,2017,,NC
USR0000NGUI,"GUION FARM NORTH CAROLINA, NC US",35.213299,-82.589996,2018,3863,NC
USR0000NGUI,"GUION FARM NORTH CAROLINA, NC US",35.213299,-82.589996,2019,3815,NC
USR0000NGUI,"GUION FARM NORTH CAROLINA, NC US",35.213299,-82.589996,2020,3776,NC
USR0000NGUI,"GUION FARM NORTH CAROLINA, NC US",35.213299,-82.589996,2021,,NC
USR0000NHOF,"HOFMANN FOREST NORTH CAROLINA, NC US",34.825001,-77.321899,2010,3393,NC
USR0000NHOF,"HOFMANN FOREST NORTH CAROLINA, NC US",34.825001,-77.321899,2011,3496,NC
USR0000NHOF,"HOFMANN FOREST NORTH CAROLINA, NC US",34.825001,-77.321899,2015,,NC
USR0000NHOF,"HOFMANN FOREST NORTH CAROLINA, NC US",34.825001,-77.321899,2016,2152,NC
USR0000NHOF,"HOFMANN FOREST NORTH CAROLINA, NC US",34.825001,-77.321899,2017,2271,NC
USR0000NHOF,"HOFMANN FOREST NORTH CAROLINA, NC US",34.825001,-77.321899,2018,2846,NC
USR0000NHOF,"HOFMANN FOREST NORTH CAROLINA, NC US",34.825001,-77.321899,2019,2542,NC
USR0000NHOF,"HOFMANN FOREST NORTH CAROLINA, NC US",34.825001,-77.321899,2020,2381,NC
USR0000NHOF,"HOFMANN FOREST NORTH CAROLINA, NC US",34.825001,-77.321899,2021,2616,NC
USR0000NJCY,"JACKSON CO NORTH CAROLINA, NC US",35.3167,-82.199997,2010,4412,NC
USR0000NJCY,"JACKSON CO NORTH CAROLINA, NC US",35.3167,-82.199997,2011,3996,NC
USR0000NJCY,"JACKSON CO NORTH CAROLINA, NC US",35.3167,-82.199997,2012,3235,NC
USR0000NJCY,"JACKSON CO NORTH CAROLINA, NC US",35.3167,-82.199997,2013,3944,NC
USR0000NJCY,"JACKSON CO NORTH CAROLINA, NC US",35.3167,-82.199997,2014,3942,NC
USR0000NJCY,"JACKSON CO NORTH CAROLINA, NC US",35.3167,-82.199997,2016,3357,NC
USR0000NJCY,"JACKSON CO NORTH CAROLINA, NC US",35.3167,-82.199997,2017,,NC
USR0000NJCY,"JACKSON CO NORTH CAROLINA, NC US",35.3167,-82.199997,2018,3809,NC
USR0000NJCY,"JACKSON CO NORTH CAROLINA, NC US",35.3167,-82.199997,2019,3624,NC
USR0000NJCY,"JACKSON CO NORTH CAROLINA, NC US",35.3167,-82.199997,2020,3427,NC
USR0000NJCY,"JACKSON CO NORTH CAROLINA, NC US",35.3167,-82.199997,2021,3580,NC
USR0000NLEX,"LEXINGTON NORTH CAROLINA, NC US",35.792198,-80.311996,2010,3551,NC
USR0000NLEX,"LEXINGTON NORTH CAROLINA, NC US",35.792198,-80.311996,2011,3511,NC
USR0000NLEX,"LEXINGTON NORTH CAROLINA, NC US",35.792198,-80.311996,2012,2657,NC
USR0000NLEX,"LEXINGTON NORTH CAROLINA, NC US",35.792198,-80.311996,2013,3401,NC
USR0000NLEX,"LEXINGTON NORTH CAROLINA, NC US",35.792198,-80.311996,2014,3509,NC
USR0000NLEX,"LEXINGTON NORTH CAROLINA, NC US",35.792198,-80.311996,2015,3540,NC
USR0000NLEX,"LEXINGTON NORTH CAROLINA, NC US",35.792198,-80.311996,2016,2846,NC
USR0000NLEX,"LEXINGTON NORTH CAROLINA, NC US",35.792198,-80.311996,2017,,NC
USR0000NLEX,"LEXINGTON NORTH CAROLINA, NC US",35.792198,-80.311996,2018,3480,NC
USR0000NLEX,"LEXINGTON NORTH CAROLINA, NC US",35.792198,-80.311996,2019,3286,NC
USR0000NLEX,"LEXINGTON NORTH CAROLINA, NC US",35.792198,-80.311996,2020,3089,NC
USR0000NLEX,"LEXINGTON NORTH CAROLINA, NC US",35.792198,-80.311996,2021,3228,NC
USR0000NLSP,"LAUREL SPRINGS NORTH CAROLINA, NC US",36.400002,-81.283302,2010,5288,NC
USR0000NMTI,"MOUNT ISLAND LAKE NORTH CAROLINA, NC US",35.378899,-80.9925,2010,3331,NC
USR0000NMTI,"MOUNT ISLAND LAKE NORTH CAROLINA, NC US",35.378899,-80.9925,2011,3479,NC
USR0000NMTI,"MOUNT ISLAND LAKE NORTH CAROLINA, NC US",35.378899,-80.9925,2012,2602,NC
USR0000NMTI,"MOUNT ISLAND LAKE NORTH CAROLINA, NC US",35.378899,-80.9925,2014,3325,NC
USR0000NMTI,"MOUNT ISLAND LAKE NORTH CAROLINA, NC US",35.378899,-80.9925,2015,3346,NC
USR0000NMTI,"MOUNT ISLAND LAKE NORTH CAROLINA, NC US",35.378899,-80.9925,2017,,NC
USR0000NMTI,"MOUNT ISLAND LAKE NORTH CAROLINA, NC US",35.378899,-80.9925,2018,3184,NC
USR0000NMTI,"MOUNT ISLAND LAKE NORTH CAROLINA, NC US",35.378899,-80.9925,2019,3039,NC
USR0000NMTI,"MOUNT ISLAND LAKE NORTH CAROLINA, NC US",35.378899,-80.9925,2020,2871,NC
USR0000NMTI,"MOUNT ISLAND LAKE NORTH CAROLINA, NC US",35.378899,-80.9925,2021,2990,NC
USR0000NNAC,"NATURE CONSERVANCY NORTH CAROL, NC US",34.048302,-78.290298,2010,2914,NC
USR0000NNAC,"NATURE CONSERVANCY NORTH CAROL, NC US",34.048302,-78.290298,2011,3032,NC
USR0000NNAC,"NATURE CONSERVANCY NORTH CAROL, NC US",34.048302,-78.290298,2012,2176,NC
USR0000NNAC,"NATURE CONSERVANCY NORTH CAROL, NC US",34.048302,-78.290298,2014,2822,NC
USR0000NNAC,"NATURE CONSERVANCY NORTH CAROL, NC US",34.048302,-78.290298,2016,2051,NC
USR0000NNAC,"NATURE CONSERVANCY NORTH CAROL, NC US",34.048302,-78.290298,2018,2624,NC
USR0000NNAC,"NATURE CONSERVANCY NORTH CAROL, NC US",34.048302,-78.290298,2019,2211,NC
USR0000NNAC,"NATURE CONSERVANCY NORTH CAROL, NC US",34.048302,-78.290298,2021,,NC
USR0000NNCP,"NORTH COVE PINNACLE N. CAROLIN, NC US",35.8167,-81.937202,2010,,NC
USR0000NNCP,"NORTH COVE PINNACLE N. CAROLIN, NC US",35.8167,-81.937202,2011,4156,NC
USR0000NNCP,"NORTH COVE PINNACLE N. CAROLIN, NC US",35.8167,-81.937202,2014,,NC
USR0000NNCP,"NORTH COVE PINNACLE N. CAROLIN, NC US",35.8167,-81.937202,2015,3954,NC
USR0000NNCP,"NORTH COVE PINNACLE N. CAROLIN, NC US",35.8167,-81.937202,2017,,NC
USR0000NNCP,"NORTH COVE PINNACLE N. CAROLIN, NC US",35.8167,-81.937202,2018,3915,NC
USR0000NNCP,"NORTH COVE PINNACLE N. CAROLIN, NC US",35.8167,-81.937202,2019,3836,NC
USR0000NNCP,"NORTH COVE PINNACLE N. CAROLIN, NC US",35.8167,-81.937202,2020,3730,NC
USR0000NNCP,"NORTH COVE PINNACLE N. CAROLIN, NC US",35.8167,-81.937202,2021,3732,NC
USR0000NNWB,"NEW BERN NORTH CAROLINA, NC US",35.096699,-77.110802,2010,,NC
USR0000NNWB,"NEW BERN NORTH CAROLINA, NC US",35.096699,-77.110802,2011,2917,NC
USR0000NNWB,"NEW BERN NORTH CAROLINA, NC US",35.096699,-77.110802,2012,,NC
USR0000NNWB,"NEW BERN NORTH CAROLINA, NC US",35.096699,-77.110802,2014,,NC
USR0000NNWB,"NEW BERN NORTH CAROLINA, NC US",35.096699,-77.110802,2015,2887,NC
USR0000NNWB,"NEW BERN NORTH CAROLINA, NC US",35.096699,-77.110802,2016,2060,NC
USR0000NNWB,"NEW BERN NORTH CAROLINA, NC US",35.096699,-77.110802,2017,,NC
USR0000NNWB,"NEW BERN NORTH CAROLINA, NC US",35.096699,-77.110802,2018,2632,NC
USR0000NNWB,"NEW BERN NORTH CAROLINA, NC US",35.096699,-77.110802,2019,2328,NC
USR0000NNWB,"NEW BERN NORTH CAROLINA, NC US",35.096699,-77.110802,2020,2102,NC
USR0000NNWB,"NEW BERN NORTH CAROLINA, NC US",35.096699,-77.110802,2021,2405,NC
USR0000NPOC,"POCOSIN LAKES NORTH CAROLINA, NC US",35.746899,-76.510803,2010,3229,NC
USR0000NPOC,"POCOSIN LAKES NORTH CAROLINA, NC US",35.746899,-76.510803,2011,3432,NC
USR0000NPOC,"POCOSIN LAKES NORTH CAROLINA, NC US",35.746899,-76.510803,2012,2611,NC
USR0000NPOC,"POCOSIN LAKES NORTH CAROLINA, NC US",35.746899,-76.510803,2013,,NC
USR0000NPOC,"POCOSIN LAKES NORTH CAROLINA, NC US",35.746899,-76.510803,2014,3426,NC
USR0000NPOC,"POCOSIN LAKES NORTH CAROLINA, NC US",35.746899,-76.510803,2016,,NC
USR0000NPOC,"POCOSIN LAKES NORTH CAROLINA, NC US",35.746899,-76.510803,2017,2742,NC
USR0000NPOC,"POCOSIN LAKES NORTH CAROLINA, NC US",35.746899,-76.510803,2018,3245,NC
USR0000NPOC,"POCOSIN LAKES NORTH CAROLINA, NC US",35.746899,-76.510803,2019,,NC
USR0000NPOC,"POCOSIN LAKES NORTH CAROLINA, NC US",35.746899,-76.510803,2020,2636,NC
USR0000NPOC,"POCOSIN LAKES NORTH CAROLINA, NC US",35.746899,-76.510803,2021,,NC
USR0000NRCK,"ROCKINGHAM NORTH CAROLINA, NC US",34.959999,-79.690002,2010,3125,NC
USR0000NRCK,"ROCKINGHAM NORTH CAROLINA, NC US",34.959999,-79.690002,2011,2936,NC
USR0000NRCK,"ROCKINGHAM NORTH CAROLINA, NC US",34.959999,-79.690002,2012,2070,NC
USR0000NRCK,"ROCKINGHAM NORTH CAROLINA, NC US",34.959999,-79.690002,2016,,NC
USR0000NRCK,"ROCKINGHAM NORTH CAROLINA, NC US",34.959999,-79.690002,2017,2191,NC
